"stochastic_num","p_trans_hcv","rel_infect","sx_rel","sherlock_id_group","sherlock_id","edge_iter","scenario_id"
5,0.005,1.9,2.5,132,5,1,1
1,0.0055,1.9,2.5,132,6,1,1
2,0.0055,1.9,2.5,132,7,1,1
3,0.0055,1.9,2.5,132,8,1,1
4,0.0055,1.9,2.5,132,9,1,1
5,0.0055,1.9,2.5,132,10,1,1
1,0.006,1.9,2.5,133,1,1,1
2,0.006,1.9,2.5,133,2,1,1
3,0.006,1.9,2.5,133,3,1,1
4,0.006,1.9,2.5,133,4,1,1
5,0.006,1.9,2.5,133,5,1,1
1,0.0065,1.9,2.5,133,6,1,1
2,0.0065,1.9,2.5,133,7,1,1
3,0.0065,1.9,2.5,133,8,1,1
4,0.0065,1.9,2.5,133,9,1,1
5,0.0065,1.9,2.5,133,10,1,1
1,0.007,1.9,2.5,134,1,1,1
2,0.007,1.9,2.5,134,2,1,1
3,0.007,1.9,2.5,134,3,1,1
4,0.007,1.9,2.5,134,4,1,1
5,0.007,1.9,2.5,134,5,1,1
1,0.0075,1.9,2.5,134,6,1,1
2,0.0075,1.9,2.5,134,7,1,1
3,0.0075,1.9,2.5,134,8,1,1
4,0.0075,1.9,2.5,134,9,1,1
5,0.0075,1.9,2.5,134,10,1,1
1,0.008,1.9,2.5,135,1,1,1
2,0.008,1.9,2.5,135,2,1,1
3,0.008,1.9,2.5,135,3,1,1
4,0.008,1.9,2.5,135,4,1,1
5,0.008,1.9,2.5,135,5,1,1
1,0.0085,1.9,2.5,135,6,1,1
2,0.0085,1.9,2.5,135,7,1,1
3,0.0085,1.9,2.5,135,8,1,1
4,0.0085,1.9,2.5,135,9,1,1
5,0.0085,1.9,2.5,135,10,1,1
1,0.009,1.9,2.5,136,1,1,1
2,0.009,1.9,2.5,136,2,1,1
3,0.009,1.9,2.5,136,3,1,1
4,0.009,1.9,2.5,136,4,1,1
5,0.009,1.9,2.5,136,5,1,1
1,0.0095,1.9,2.5,136,6,1,1
2,0.0095,1.9,2.5,136,7,1,1
3,0.0095,1.9,2.5,136,8,1,1
4,0.0095,1.9,2.5,136,9,1,1
5,0.0095,1.9,2.5,136,10,1,1
1,0.01,1.9,2.5,137,1,1,1
2,0.01,1.9,2.5,137,2,1,1
3,0.01,1.9,2.5,137,3,1,1
4,0.01,1.9,2.5,137,4,1,1
5,0.01,1.9,2.5,137,5,1,1
1,0.004,2,2.5,137,6,1,1
2,0.004,2,2.5,137,7,1,1
3,0.004,2,2.5,137,8,1,1
4,0.004,2,2.5,137,9,1,1
5,0.004,2,2.5,137,10,1,1
1,0.0045,2,2.5,138,1,1,1
2,0.0045,2,2.5,138,2,1,1
3,0.0045,2,2.5,138,3,1,1
4,0.0045,2,2.5,138,4,1,1
5,0.0045,2,2.5,138,5,1,1
1,0.005,2,2.5,138,6,1,1
2,0.005,2,2.5,138,7,1,1
3,0.005,2,2.5,138,8,1,1
4,0.005,2,2.5,138,9,1,1
5,0.005,2,2.5,138,10,1,1
1,0.0055,2,2.5,139,1,1,1
2,0.0055,2,2.5,139,2,1,1
3,0.0055,2,2.5,139,3,1,1
4,0.0055,2,2.5,139,4,1,1
5,0.0055,2,2.5,139,5,1,1
1,0.006,2,2.5,139,6,1,1
2,0.006,2,2.5,139,7,1,1
3,0.006,2,2.5,139,8,1,1
4,0.006,2,2.5,139,9,1,1
5,0.006,2,2.5,139,10,1,1
1,0.0065,2,2.5,140,1,1,1
2,0.0065,2,2.5,140,2,1,1
3,0.0065,2,2.5,140,3,1,1
4,0.0065,2,2.5,140,4,1,1
5,0.0065,2,2.5,140,5,1,1
1,0.007,2,2.5,140,6,1,1
2,0.007,2,2.5,140,7,1,1
3,0.007,2,2.5,140,8,1,1
4,0.007,2,2.5,140,9,1,1
5,0.007,2,2.5,140,10,1,1
1,0.0075,2,2.5,141,1,1,1
2,0.0075,2,2.5,141,2,1,1
3,0.0075,2,2.5,141,3,1,1
4,0.0075,2,2.5,141,4,1,1
5,0.0075,2,2.5,141,5,1,1
1,0.008,2,2.5,141,6,1,1
2,0.008,2,2.5,141,7,1,1
3,0.008,2,2.5,141,8,1,1
4,0.008,2,2.5,141,9,1,1
5,0.008,2,2.5,141,10,1,1
1,0.0085,2,2.5,142,1,1,1
2,0.0085,2,2.5,142,2,1,1
3,0.0085,2,2.5,142,3,1,1
4,0.0085,2,2.5,142,4,1,1
5,0.0085,2,2.5,142,5,1,1
1,0.009,2,2.5,142,6,1,1
2,0.009,2,2.5,142,7,1,1
3,0.009,2,2.5,142,8,1,1
4,0.009,2,2.5,142,9,1,1
5,0.009,2,2.5,142,10,1,1
1,0.0095,2,2.5,143,1,1,1
2,0.0095,2,2.5,143,2,1,1
3,0.0095,2,2.5,143,3,1,1
4,0.0095,2,2.5,143,4,1,1
5,0.0095,2,2.5,143,5,1,1
1,0.01,2,2.5,143,6,1,1
2,0.01,2,2.5,143,7,1,1
3,0.01,2,2.5,143,8,1,1
4,0.01,2,2.5,143,9,1,1
5,0.01,2,2.5,143,10,1,1
1,0.004,1,3,144,1,1,1
2,0.004,1,3,144,2,1,1
3,0.004,1,3,144,3,1,1
4,0.004,1,3,144,4,1,1
5,0.004,1,3,144,5,1,1
1,0.0045,1,3,144,6,1,1
2,0.0045,1,3,144,7,1,1
3,0.0045,1,3,144,8,1,1
4,0.0045,1,3,144,9,1,1
5,0.0045,1,3,144,10,1,1
1,0.005,1,3,145,1,1,1
2,0.005,1,3,145,2,1,1
3,0.005,1,3,145,3,1,1
4,0.005,1,3,145,4,1,1
5,0.005,1,3,145,5,1,1
1,0.0055,1,3,145,6,1,1
2,0.0055,1,3,145,7,1,1
3,0.0055,1,3,145,8,1,1
4,0.0055,1,3,145,9,1,1
5,0.0055,1,3,145,10,1,1
1,0.006,1,3,146,1,1,1
2,0.006,1,3,146,2,1,1
3,0.006,1,3,146,3,1,1
4,0.006,1,3,146,4,1,1
5,0.006,1,3,146,5,1,1
1,0.0065,1,3,146,6,1,1
2,0.0065,1,3,146,7,1,1
3,0.0065,1,3,146,8,1,1
4,0.0065,1,3,146,9,1,1
5,0.0065,1,3,146,10,1,1
1,0.007,1,3,147,1,1,1
2,0.007,1,3,147,2,1,1
3,0.007,1,3,147,3,1,1
4,0.007,1,3,147,4,1,1
5,0.007,1,3,147,5,1,1
1,0.0075,1,3,147,6,1,1
2,0.0075,1,3,147,7,1,1
3,0.0075,1,3,147,8,1,1
4,0.0075,1,3,147,9,1,1
5,0.0075,1,3,147,10,1,1
1,0.008,1,3,148,1,1,1
2,0.008,1,3,148,2,1,1
3,0.008,1,3,148,3,1,1
4,0.008,1,3,148,4,1,1
5,0.008,1,3,148,5,1,1
1,0.0085,1,3,148,6,1,1
2,0.0085,1,3,148,7,1,1
3,0.0085,1,3,148,8,1,1
4,0.0085,1,3,148,9,1,1
5,0.0085,1,3,148,10,1,1
1,0.009,1,3,149,1,1,1
2,0.009,1,3,149,2,1,1
3,0.009,1,3,149,3,1,1
4,0.009,1,3,149,4,1,1
5,0.009,1,3,149,5,1,1
1,0.0095,1,3,149,6,1,1
2,0.0095,1,3,149,7,1,1
3,0.0095,1,3,149,8,1,1
4,0.0095,1,3,149,9,1,1
5,0.0095,1,3,149,10,1,1
1,0.01,1,3,150,1,1,1
2,0.01,1,3,150,2,1,1
3,0.01,1,3,150,3,1,1
4,0.01,1,3,150,4,1,1
5,0.01,1,3,150,5,1,1
1,0.004,1.1,3,150,6,1,1
2,0.004,1.1,3,150,7,1,1
3,0.004,1.1,3,150,8,1,1
4,0.004,1.1,3,150,9,1,1
5,0.004,1.1,3,150,10,1,1
1,0.0045,1.1,3,151,1,1,1
2,0.0045,1.1,3,151,2,1,1
3,0.0045,1.1,3,151,3,1,1
4,0.0045,1.1,3,151,4,1,1
5,0.0045,1.1,3,151,5,1,1
1,0.005,1.1,3,151,6,1,1
2,0.005,1.1,3,151,7,1,1
3,0.005,1.1,3,151,8,1,1
4,0.005,1.1,3,151,9,1,1
5,0.005,1.1,3,151,10,1,1
1,0.0055,1.1,3,152,1,1,1
2,0.0055,1.1,3,152,2,1,1
3,0.0055,1.1,3,152,3,1,1
4,0.0055,1.1,3,152,4,1,1
5,0.0055,1.1,3,152,5,1,1
1,0.006,1.1,3,152,6,1,1
2,0.006,1.1,3,152,7,1,1
3,0.006,1.1,3,152,8,1,1
4,0.006,1.1,3,152,9,1,1
5,0.006,1.1,3,152,10,1,1
1,0.0065,1.1,3,153,1,1,1
2,0.0065,1.1,3,153,2,1,1
3,0.0065,1.1,3,153,3,1,1
4,0.0065,1.1,3,153,4,1,1
5,0.0065,1.1,3,153,5,1,1
1,0.007,1.1,3,153,6,1,1
2,0.007,1.1,3,153,7,1,1
3,0.007,1.1,3,153,8,1,1
4,0.007,1.1,3,153,9,1,1
5,0.007,1.1,3,153,10,1,1
1,0.0075,1.1,3,154,1,1,1
2,0.0075,1.1,3,154,2,1,1
3,0.0075,1.1,3,154,3,1,1
4,0.0075,1.1,3,154,4,1,1
5,0.0075,1.1,3,154,5,1,1
1,0.008,1.1,3,154,6,1,1
2,0.008,1.1,3,154,7,1,1
3,0.008,1.1,3,154,8,1,1
4,0.008,1.1,3,154,9,1,1
5,0.008,1.1,3,154,10,1,1
1,0.0085,1.1,3,155,1,1,1
2,0.0085,1.1,3,155,2,1,1
3,0.0085,1.1,3,155,3,1,1
4,0.0085,1.1,3,155,4,1,1
5,0.0085,1.1,3,155,5,1,1
1,0.009,1.1,3,155,6,1,1
2,0.009,1.1,3,155,7,1,1
3,0.009,1.1,3,155,8,1,1
4,0.009,1.1,3,155,9,1,1
5,0.009,1.1,3,155,10,1,1
1,0.0095,1.1,3,156,1,1,1
2,0.0095,1.1,3,156,2,1,1
3,0.0095,1.1,3,156,3,1,1
4,0.0095,1.1,3,156,4,1,1
5,0.0095,1.1,3,156,5,1,1
1,0.01,1.1,3,156,6,1,1
2,0.01,1.1,3,156,7,1,1
3,0.01,1.1,3,156,8,1,1
4,0.01,1.1,3,156,9,1,1
5,0.01,1.1,3,156,10,1,1
1,0.004,1.2,3,157,1,1,1
2,0.004,1.2,3,157,2,1,1
3,0.004,1.2,3,157,3,1,1
4,0.004,1.2,3,157,4,1,1
5,0.004,1.2,3,157,5,1,1
1,0.0045,1.2,3,157,6,1,1
2,0.0045,1.2,3,157,7,1,1
3,0.0045,1.2,3,157,8,1,1
4,0.0045,1.2,3,157,9,1,1
5,0.0045,1.2,3,157,10,1,1
1,0.005,1.2,3,158,1,1,1
2,0.005,1.2,3,158,2,1,1
3,0.005,1.2,3,158,3,1,1
4,0.005,1.2,3,158,4,1,1
5,0.005,1.2,3,158,5,1,1
1,0.0055,1.2,3,158,6,1,1
2,0.0055,1.2,3,158,7,1,1
3,0.0055,1.2,3,158,8,1,1
4,0.0055,1.2,3,158,9,1,1
5,0.0055,1.2,3,158,10,1,1
1,0.006,1.2,3,159,1,1,1
2,0.006,1.2,3,159,2,1,1
3,0.006,1.2,3,159,3,1,1
4,0.006,1.2,3,159,4,1,1
5,0.006,1.2,3,159,5,1,1
1,0.0065,1.2,3,159,6,1,1
2,0.0065,1.2,3,159,7,1,1
3,0.0065,1.2,3,159,8,1,1
4,0.0065,1.2,3,159,9,1,1
5,0.0065,1.2,3,159,10,1,1
1,0.007,1.2,3,160,1,1,1
2,0.007,1.2,3,160,2,1,1
3,0.007,1.2,3,160,3,1,1
4,0.007,1.2,3,160,4,1,1
5,0.007,1.2,3,160,5,1,1
1,0.0075,1.2,3,160,6,1,1
2,0.0075,1.2,3,160,7,1,1
3,0.0075,1.2,3,160,8,1,1
4,0.0075,1.2,3,160,9,1,1
5,0.0075,1.2,3,160,10,1,1
1,0.008,1.2,3,161,1,1,1
2,0.008,1.2,3,161,2,1,1
3,0.008,1.2,3,161,3,1,1
4,0.008,1.2,3,161,4,1,1
5,0.008,1.2,3,161,5,1,1
1,0.0085,1.2,3,161,6,1,1
2,0.0085,1.2,3,161,7,1,1
3,0.0085,1.2,3,161,8,1,1
4,0.0085,1.2,3,161,9,1,1
5,0.0085,1.2,3,161,10,1,1
1,0.009,1.2,3,162,1,1,1
2,0.009,1.2,3,162,2,1,1
3,0.009,1.2,3,162,3,1,1
4,0.009,1.2,3,162,4,1,1
5,0.009,1.2,3,162,5,1,1
1,0.0095,1.2,3,162,6,1,1
2,0.0095,1.2,3,162,7,1,1
3,0.0095,1.2,3,162,8,1,1
4,0.0095,1.2,3,162,9,1,1
5,0.0095,1.2,3,162,10,1,1
1,0.01,1.2,3,163,1,1,1
2,0.01,1.2,3,163,2,1,1
3,0.01,1.2,3,163,3,1,1
4,0.01,1.2,3,163,4,1,1
5,0.01,1.2,3,163,5,1,1
1,0.004,1.3,3,163,6,1,1
2,0.004,1.3,3,163,7,1,1
3,0.004,1.3,3,163,8,1,1
4,0.004,1.3,3,163,9,1,1
5,0.004,1.3,3,163,10,1,1
1,0.0045,1.3,3,164,1,1,1
2,0.0045,1.3,3,164,2,1,1
3,0.0045,1.3,3,164,3,1,1
4,0.0045,1.3,3,164,4,1,1
5,0.0045,1.3,3,164,5,1,1
1,0.005,1.3,3,164,6,1,1
2,0.005,1.3,3,164,7,1,1
3,0.005,1.3,3,164,8,1,1
4,0.005,1.3,3,164,9,1,1
5,0.005,1.3,3,164,10,1,1
1,0.0055,1.3,3,165,1,1,1
2,0.0055,1.3,3,165,2,1,1
3,0.0055,1.3,3,165,3,1,1
4,0.0055,1.3,3,165,4,1,1
5,0.0055,1.3,3,165,5,1,1
1,0.006,1.3,3,165,6,1,1
2,0.006,1.3,3,165,7,1,1
3,0.006,1.3,3,165,8,1,1
4,0.006,1.3,3,165,9,1,1
5,0.006,1.3,3,165,10,1,1
1,0.0065,1.3,3,166,1,1,1
2,0.0065,1.3,3,166,2,1,1
3,0.0065,1.3,3,166,3,1,1
4,0.0065,1.3,3,166,4,1,1
5,0.0065,1.3,3,166,5,1,1
1,0.007,1.3,3,166,6,1,1
2,0.007,1.3,3,166,7,1,1
3,0.007,1.3,3,166,8,1,1
4,0.007,1.3,3,166,9,1,1
5,0.007,1.3,3,166,10,1,1
1,0.0075,1.3,3,167,1,1,1
2,0.0075,1.3,3,167,2,1,1
3,0.0075,1.3,3,167,3,1,1
4,0.0075,1.3,3,167,4,1,1
5,0.0075,1.3,3,167,5,1,1
1,0.008,1.3,3,167,6,1,1
2,0.008,1.3,3,167,7,1,1
3,0.008,1.3,3,167,8,1,1
4,0.008,1.3,3,167,9,1,1
5,0.008,1.3,3,167,10,1,1
1,0.0085,1.3,3,168,1,1,1
2,0.0085,1.3,3,168,2,1,1
3,0.0085,1.3,3,168,3,1,1
4,0.0085,1.3,3,168,4,1,1
5,0.0085,1.3,3,168,5,1,1
1,0.009,1.3,3,168,6,1,1
2,0.009,1.3,3,168,7,1,1
3,0.009,1.3,3,168,8,1,1
4,0.009,1.3,3,168,9,1,1
5,0.009,1.3,3,168,10,1,1
1,0.0095,1.3,3,169,1,1,1
2,0.0095,1.3,3,169,2,1,1
3,0.0095,1.3,3,169,3,1,1
4,0.0095,1.3,3,169,4,1,1
5,0.0095,1.3,3,169,5,1,1
1,0.01,1.3,3,169,6,1,1
2,0.01,1.3,3,169,7,1,1
3,0.01,1.3,3,169,8,1,1
4,0.01,1.3,3,169,9,1,1
5,0.01,1.3,3,169,10,1,1
1,0.004,1.4,3,170,1,1,1
2,0.004,1.4,3,170,2,1,1
3,0.004,1.4,3,170,3,1,1
4,0.004,1.4,3,170,4,1,1
5,0.004,1.4,3,170,5,1,1
1,0.0045,1.4,3,170,6,1,1
2,0.0045,1.4,3,170,7,1,1
3,0.0045,1.4,3,170,8,1,1
4,0.0045,1.4,3,170,9,1,1
5,0.0045,1.4,3,170,10,1,1
1,0.005,1.4,3,171,1,1,1
2,0.005,1.4,3,171,2,1,1
3,0.005,1.4,3,171,3,1,1
4,0.005,1.4,3,171,4,1,1
5,0.005,1.4,3,171,5,1,1
1,0.0055,1.4,3,171,6,1,1
2,0.0055,1.4,3,171,7,1,1
3,0.0055,1.4,3,171,8,1,1
4,0.0055,1.4,3,171,9,1,1
5,0.0055,1.4,3,171,10,1,1
1,0.006,1.4,3,172,1,1,1
2,0.006,1.4,3,172,2,1,1
3,0.006,1.4,3,172,3,1,1
4,0.006,1.4,3,172,4,1,1
5,0.006,1.4,3,172,5,1,1
1,0.0065,1.4,3,172,6,1,1
2,0.0065,1.4,3,172,7,1,1
3,0.0065,1.4,3,172,8,1,1
4,0.0065,1.4,3,172,9,1,1
5,0.0065,1.4,3,172,10,1,1
1,0.007,1.4,3,173,1,1,1
2,0.007,1.4,3,173,2,1,1
3,0.007,1.4,3,173,3,1,1
4,0.007,1.4,3,173,4,1,1
5,0.007,1.4,3,173,5,1,1
1,0.0075,1.4,3,173,6,1,1
2,0.0075,1.4,3,173,7,1,1
3,0.0075,1.4,3,173,8,1,1
4,0.0075,1.4,3,173,9,1,1
5,0.0075,1.4,3,173,10,1,1
1,0.008,1.4,3,174,1,1,1
2,0.008,1.4,3,174,2,1,1
3,0.008,1.4,3,174,3,1,1
4,0.008,1.4,3,174,4,1,1
5,0.008,1.4,3,174,5,1,1
1,0.0085,1.4,3,174,6,1,1
2,0.0085,1.4,3,174,7,1,1
3,0.0085,1.4,3,174,8,1,1
4,0.0085,1.4,3,174,9,1,1
5,0.0085,1.4,3,174,10,1,1
1,0.009,1.4,3,175,1,1,1
2,0.009,1.4,3,175,2,1,1
3,0.009,1.4,3,175,3,1,1
4,0.009,1.4,3,175,4,1,1
5,0.009,1.4,3,175,5,1,1
1,0.0095,1.4,3,175,6,1,1
2,0.0095,1.4,3,175,7,1,1
3,0.0095,1.4,3,175,8,1,1
4,0.0095,1.4,3,175,9,1,1
5,0.0095,1.4,3,175,10,1,1
1,0.01,1.4,3,176,1,1,1
2,0.01,1.4,3,176,2,1,1
3,0.01,1.4,3,176,3,1,1
4,0.01,1.4,3,176,4,1,1
5,0.01,1.4,3,176,5,1,1
1,0.004,1.5,3,176,6,1,1
2,0.004,1.5,3,176,7,1,1
3,0.004,1.5,3,176,8,1,1
4,0.004,1.5,3,176,9,1,1
5,0.004,1.5,3,176,10,1,1
1,0.0045,1.5,3,177,1,1,1
2,0.0045,1.5,3,177,2,1,1
3,0.0045,1.5,3,177,3,1,1
4,0.0045,1.5,3,177,4,1,1
5,0.0045,1.5,3,177,5,1,1
1,0.005,1.5,3,177,6,1,1
2,0.005,1.5,3,177,7,1,1
3,0.005,1.5,3,177,8,1,1
4,0.005,1.5,3,177,9,1,1
5,0.005,1.5,3,177,10,1,1
1,0.0055,1.5,3,178,1,1,1
2,0.0055,1.5,3,178,2,1,1
3,0.0055,1.5,3,178,3,1,1
4,0.0055,1.5,3,178,4,1,1
5,0.0055,1.5,3,178,5,1,1
1,0.006,1.5,3,178,6,1,1
2,0.006,1.5,3,178,7,1,1
3,0.006,1.5,3,178,8,1,1
4,0.006,1.5,3,178,9,1,1
5,0.006,1.5,3,178,10,1,1
1,0.0065,1.5,3,179,1,1,1
2,0.0065,1.5,3,179,2,1,1
3,0.0065,1.5,3,179,3,1,1
4,0.0065,1.5,3,179,4,1,1
5,0.0065,1.5,3,179,5,1,1
1,0.007,1.5,3,179,6,1,1
2,0.007,1.5,3,179,7,1,1
3,0.007,1.5,3,179,8,1,1
4,0.007,1.5,3,179,9,1,1
5,0.007,1.5,3,179,10,1,1
1,0.0075,1.5,3,180,1,1,1
2,0.0075,1.5,3,180,2,1,1
3,0.0075,1.5,3,180,3,1,1
4,0.0075,1.5,3,180,4,1,1
5,0.0075,1.5,3,180,5,1,1
1,0.008,1.5,3,180,6,1,1
2,0.008,1.5,3,180,7,1,1
3,0.008,1.5,3,180,8,1,1
4,0.008,1.5,3,180,9,1,1
5,0.008,1.5,3,180,10,1,1
1,0.0085,1.5,3,181,1,1,1
2,0.0085,1.5,3,181,2,1,1
3,0.0085,1.5,3,181,3,1,1
4,0.0085,1.5,3,181,4,1,1
5,0.0085,1.5,3,181,5,1,1
1,0.009,1.5,3,181,6,1,1
2,0.009,1.5,3,181,7,1,1
3,0.009,1.5,3,181,8,1,1
4,0.009,1.5,3,181,9,1,1
5,0.009,1.5,3,181,10,1,1
1,0.0095,1.5,3,182,1,1,1
2,0.0095,1.5,3,182,2,1,1
3,0.0095,1.5,3,182,3,1,1
4,0.0095,1.5,3,182,4,1,1
5,0.0095,1.5,3,182,5,1,1
1,0.01,1.5,3,182,6,1,1
2,0.01,1.5,3,182,7,1,1
3,0.01,1.5,3,182,8,1,1
4,0.01,1.5,3,182,9,1,1
5,0.01,1.5,3,182,10,1,1
1,0.004,1.6,3,183,1,1,1
2,0.004,1.6,3,183,2,1,1
3,0.004,1.6,3,183,3,1,1
4,0.004,1.6,3,183,4,1,1
5,0.004,1.6,3,183,5,1,1
1,0.0045,1.6,3,183,6,1,1
2,0.0045,1.6,3,183,7,1,1
3,0.0045,1.6,3,183,8,1,1
4,0.0045,1.6,3,183,9,1,1
5,0.0045,1.6,3,183,10,1,1
1,0.005,1.6,3,184,1,1,1
2,0.005,1.6,3,184,2,1,1
3,0.005,1.6,3,184,3,1,1
4,0.005,1.6,3,184,4,1,1
5,0.005,1.6,3,184,5,1,1
1,0.0055,1.6,3,184,6,1,1
2,0.0055,1.6,3,184,7,1,1
3,0.0055,1.6,3,184,8,1,1
4,0.0055,1.6,3,184,9,1,1
5,0.0055,1.6,3,184,10,1,1
1,0.006,1.6,3,185,1,1,1
2,0.006,1.6,3,185,2,1,1
3,0.006,1.6,3,185,3,1,1
4,0.006,1.6,3,185,4,1,1
5,0.006,1.6,3,185,5,1,1
1,0.0065,1.6,3,185,6,1,1
2,0.0065,1.6,3,185,7,1,1
3,0.0065,1.6,3,185,8,1,1
4,0.0065,1.6,3,185,9,1,1
5,0.0065,1.6,3,185,10,1,1
1,0.007,1.6,3,186,1,1,1
2,0.007,1.6,3,186,2,1,1
3,0.007,1.6,3,186,3,1,1
4,0.007,1.6,3,186,4,1,1
5,0.007,1.6,3,186,5,1,1
1,0.0075,1.6,3,186,6,1,1
2,0.0075,1.6,3,186,7,1,1
3,0.0075,1.6,3,186,8,1,1
4,0.0075,1.6,3,186,9,1,1
5,0.0075,1.6,3,186,10,1,1
1,0.008,1.6,3,187,1,1,1
2,0.008,1.6,3,187,2,1,1
3,0.008,1.6,3,187,3,1,1
4,0.008,1.6,3,187,4,1,1
5,0.008,1.6,3,187,5,1,1
1,0.0085,1.6,3,187,6,1,1
2,0.0085,1.6,3,187,7,1,1
3,0.0085,1.6,3,187,8,1,1
4,0.0085,1.6,3,187,9,1,1
5,0.0085,1.6,3,187,10,1,1
1,0.009,1.6,3,188,1,1,1
2,0.009,1.6,3,188,2,1,1
3,0.009,1.6,3,188,3,1,1
4,0.009,1.6,3,188,4,1,1
5,0.009,1.6,3,188,5,1,1
1,0.0095,1.6,3,188,6,1,1
2,0.0095,1.6,3,188,7,1,1
3,0.0095,1.6,3,188,8,1,1
4,0.0095,1.6,3,188,9,1,1
5,0.0095,1.6,3,188,10,1,1
1,0.01,1.6,3,189,1,1,1
2,0.01,1.6,3,189,2,1,1
3,0.01,1.6,3,189,3,1,1
4,0.01,1.6,3,189,4,1,1
5,0.01,1.6,3,189,5,1,1
1,0.004,1.7,3,189,6,1,1
2,0.004,1.7,3,189,7,1,1
3,0.004,1.7,3,189,8,1,1
4,0.004,1.7,3,189,9,1,1
5,0.004,1.7,3,189,10,1,1
1,0.0045,1.7,3,190,1,1,1
2,0.0045,1.7,3,190,2,1,1
3,0.0045,1.7,3,190,3,1,1
4,0.0045,1.7,3,190,4,1,1
5,0.0045,1.7,3,190,5,1,1
1,0.005,1.7,3,190,6,1,1
2,0.005,1.7,3,190,7,1,1
3,0.005,1.7,3,190,8,1,1
4,0.005,1.7,3,190,9,1,1
5,0.005,1.7,3,190,10,1,1
1,0.0055,1.7,3,191,1,1,1
2,0.0055,1.7,3,191,2,1,1
3,0.0055,1.7,3,191,3,1,1
4,0.0055,1.7,3,191,4,1,1
5,0.0055,1.7,3,191,5,1,1
1,0.006,1.7,3,191,6,1,1
2,0.006,1.7,3,191,7,1,1
3,0.006,1.7,3,191,8,1,1
4,0.006,1.7,3,191,9,1,1
5,0.006,1.7,3,191,10,1,1
1,0.0065,1.7,3,192,1,1,1
2,0.0065,1.7,3,192,2,1,1
3,0.0065,1.7,3,192,3,1,1
4,0.0065,1.7,3,192,4,1,1
5,0.0065,1.7,3,192,5,1,1
1,0.007,1.7,3,192,6,1,1
2,0.007,1.7,3,192,7,1,1
3,0.007,1.7,3,192,8,1,1
4,0.007,1.7,3,192,9,1,1
5,0.007,1.7,3,192,10,1,1
1,0.0075,1.7,3,193,1,1,1
2,0.0075,1.7,3,193,2,1,1
3,0.0075,1.7,3,193,3,1,1
4,0.0075,1.7,3,193,4,1,1
5,0.0075,1.7,3,193,5,1,1
1,0.008,1.7,3,193,6,1,1
2,0.008,1.7,3,193,7,1,1
3,0.008,1.7,3,193,8,1,1
4,0.008,1.7,3,193,9,1,1
5,0.008,1.7,3,193,10,1,1
1,0.0085,1.7,3,194,1,1,1
2,0.0085,1.7,3,194,2,1,1
3,0.0085,1.7,3,194,3,1,1
4,0.0085,1.7,3,194,4,1,1
5,0.0085,1.7,3,194,5,1,1
1,0.009,1.7,3,194,6,1,1
2,0.009,1.7,3,194,7,1,1
3,0.009,1.7,3,194,8,1,1
4,0.009,1.7,3,194,9,1,1
5,0.009,1.7,3,194,10,1,1
1,0.0095,1.7,3,195,1,1,1
2,0.0095,1.7,3,195,2,1,1
3,0.0095,1.7,3,195,3,1,1
4,0.0095,1.7,3,195,4,1,1
5,0.0095,1.7,3,195,5,1,1
1,0.01,1.7,3,195,6,1,1
2,0.01,1.7,3,195,7,1,1
3,0.01,1.7,3,195,8,1,1
4,0.01,1.7,3,195,9,1,1
5,0.01,1.7,3,195,10,1,1
1,0.004,1.8,3,196,1,1,1
2,0.004,1.8,3,196,2,1,1
3,0.004,1.8,3,196,3,1,1
4,0.004,1.8,3,196,4,1,1
5,0.004,1.8,3,196,5,1,1
1,0.0045,1.8,3,196,6,1,1
2,0.0045,1.8,3,196,7,1,1
3,0.0045,1.8,3,196,8,1,1
4,0.0045,1.8,3,196,9,1,1
5,0.0045,1.8,3,196,10,1,1
1,0.005,1.8,3,197,1,1,1
2,0.005,1.8,3,197,2,1,1
3,0.005,1.8,3,197,3,1,1
4,0.005,1.8,3,197,4,1,1
5,0.005,1.8,3,197,5,1,1
1,0.0055,1.8,3,197,6,1,1
2,0.0055,1.8,3,197,7,1,1
3,0.0055,1.8,3,197,8,1,1
4,0.0055,1.8,3,197,9,1,1
5,0.0055,1.8,3,197,10,1,1
1,0.006,1.8,3,198,1,1,1
2,0.006,1.8,3,198,2,1,1
3,0.006,1.8,3,198,3,1,1
4,0.006,1.8,3,198,4,1,1
5,0.006,1.8,3,198,5,1,1
1,0.0065,1.8,3,198,6,1,1
2,0.0065,1.8,3,198,7,1,1
3,0.0065,1.8,3,198,8,1,1
4,0.0065,1.8,3,198,9,1,1
5,0.0065,1.8,3,198,10,1,1
1,0.007,1.8,3,199,1,1,1
2,0.007,1.8,3,199,2,1,1
3,0.007,1.8,3,199,3,1,1
4,0.007,1.8,3,199,4,1,1
5,0.007,1.8,3,199,5,1,1
1,0.0075,1.8,3,199,6,1,1
2,0.0075,1.8,3,199,7,1,1
3,0.0075,1.8,3,199,8,1,1
4,0.0075,1.8,3,199,9,1,1
5,0.0075,1.8,3,199,10,1,1
1,0.008,1.8,3,200,1,1,1
2,0.008,1.8,3,200,2,1,1
3,0.008,1.8,3,200,3,1,1
4,0.008,1.8,3,200,4,1,1
5,0.008,1.8,3,200,5,1,1
1,0.0085,1.8,3,200,6,1,1
