"stochastic_num","edge_iter","p_ssp","cessation_rate","p_treat_hcv","p_test_hcv","p_ltfu_hiv","scenario_id","sherlock_id_group","sherlock_id"
1,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,82,2
1,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,82,3
1,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,82,4
1,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,82,5
1,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,82,6
1,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,82,7
1,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,82,8
1,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,82,9
1,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,82,10
1,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,83,1
1,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,83,2
1,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,83,3
1,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,83,4
1,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,83,5
1,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,83,6
1,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,83,7
1,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,83,8
1,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,83,9
1,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,83,10
1,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,84,1
1,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,84,2
1,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,84,3
1,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,84,4
1,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,84,5
1,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,84,6
1,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,84,7
2,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,84,8
2,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,84,9
2,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,84,10
2,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,85,1
2,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,85,2
2,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,85,3
2,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,85,4
2,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,85,5
2,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,85,6
2,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,85,7
2,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,85,8
2,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,85,9
2,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,85,10
2,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,86,1
2,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,86,2
2,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,86,3
2,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,86,4
2,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,86,5
2,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,86,6
2,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,86,7
2,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,86,8
2,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,86,9
2,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,86,10
2,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,87,1
2,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,87,2
2,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,87,3
2,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,87,4
3,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,87,5
3,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,87,6
3,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,87,7
3,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,87,8
3,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,87,9
3,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,87,10
3,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,88,1
3,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,88,2
3,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,88,3
3,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,88,4
3,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,88,5
3,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,88,6
3,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,88,7
3,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,88,8
3,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,88,9
3,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,88,10
3,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,89,1
3,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,89,2
3,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,89,3
3,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,89,4
3,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,89,5
3,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,89,6
3,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,89,7
3,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,89,8
3,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,89,9
3,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,89,10
3,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,90,1
4,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,90,2
4,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,90,3
4,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,90,4
4,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,90,5
4,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,90,6
4,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,90,7
4,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,90,8
4,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,90,9
4,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,90,10
4,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,91,1
4,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,91,2
4,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,91,3
4,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,91,4
4,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,91,5
4,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,91,6
4,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,91,7
4,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,91,8
4,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,91,9
4,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,91,10
4,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,92,1
4,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,92,2
4,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,92,3
4,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,92,4
4,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,92,5
4,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,92,6
4,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,92,7
4,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,92,8
5,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,92,9
5,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,92,10
5,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,93,1
5,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,93,2
5,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,93,3
5,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,93,4
5,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,93,5
5,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,93,6
5,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,93,7
5,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,93,8
5,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,93,9
5,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,93,10
5,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,94,1
5,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,94,2
5,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,94,3
5,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,94,4
5,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,94,5
5,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,94,6
5,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,94,7
5,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,94,8
5,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,94,9
5,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,94,10
5,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,95,1
5,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,95,2
5,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,95,3
5,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,95,4
5,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,95,5
6,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,95,6
6,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,95,7
6,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,95,8
6,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,95,9
6,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,95,10
6,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,96,1
6,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,96,2
6,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,96,3
6,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,96,4
6,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,96,5
6,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,96,6
6,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,96,7
6,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,96,8
6,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,96,9
6,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,96,10
6,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,97,1
6,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,97,2
6,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,97,3
6,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,97,4
6,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,97,5
6,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,97,6
6,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,97,7
6,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,97,8
6,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,97,9
6,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,97,10
6,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,98,1
6,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,98,2
7,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,98,3
7,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,98,4
7,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,98,5
7,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,98,6
7,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,98,7
7,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,98,8
7,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,98,9
7,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,98,10
7,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,99,1
7,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,99,2
7,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,99,3
7,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,99,4
7,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,99,5
7,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,99,6
7,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,99,7
7,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,99,8
7,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,99,9
7,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,99,10
7,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,100,1
7,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,100,2
7,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,100,3
7,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,100,4
7,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,100,5
7,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,100,6
7,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,100,7
7,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,100,8
7,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,100,9
8,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,100,10
8,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,101,1
8,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,101,2
8,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,101,3
8,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,101,4
8,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,101,5
8,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,101,6
8,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,101,7
8,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,101,8
8,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,101,9
8,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,101,10
8,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,102,1
8,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,102,2
8,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,102,3
8,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,102,4
8,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,102,5
8,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,102,6
8,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,102,7
8,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,102,8
8,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,102,9
8,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,102,10
8,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,103,1
8,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,103,2
8,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,103,3
8,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,103,4
8,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,103,5
8,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,103,6
9,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,103,7
9,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,103,8
9,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,103,9
9,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,103,10
9,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,104,1
9,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,104,2
9,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,104,3
9,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,104,4
9,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,104,5
9,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,104,6
9,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,104,7
9,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,104,8
9,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,104,9
9,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,104,10
9,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,105,1
9,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,105,2
9,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,105,3
9,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,105,4
9,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,105,5
9,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,105,6
9,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,105,7
9,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,105,8
9,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,105,9
9,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,105,10
9,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,106,1
9,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,106,2
9,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,106,3
10,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,106,4
10,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,106,5
10,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,106,6
10,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,106,7
10,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,106,8
10,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,106,9
10,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,106,10
10,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,107,1
10,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,107,2
10,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,107,3
10,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,107,4
10,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,107,5
10,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,107,6
10,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,107,7
10,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,107,8
10,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,107,9
10,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,107,10
10,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,108,1
10,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,108,2
10,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,108,3
10,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,108,4
10,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,108,5
10,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,108,6
10,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,108,7
10,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,108,8
10,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,108,9
10,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,108,10
11,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,109,1
11,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,109,2
11,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,109,3
11,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,109,4
11,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,109,5
11,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,109,6
11,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,109,7
11,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,109,8
11,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,109,9
11,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,109,10
11,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,110,1
11,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,110,2
11,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,110,3
11,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,110,4
11,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,110,5
11,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,110,6
11,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,110,7
11,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,110,8
11,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,110,9
11,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,110,10
11,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,111,1
11,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,111,2
11,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,111,3
11,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,111,4
11,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,111,5
11,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,111,6
11,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,111,7
12,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,111,8
12,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,111,9
12,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,111,10
12,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,112,1
12,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,112,2
12,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,112,3
12,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,112,4
12,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,112,5
12,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,112,6
12,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,112,7
12,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,112,8
12,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,112,9
12,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,112,10
12,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,113,1
12,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,113,2
12,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,113,3
12,2,0.68,0.038,0.342912,0.0684762028381091,0.0110659331391373,17,113,4
12,2,0.83,0.038,0.342912,0.0684762028381091,0.0110659331391373,18,113,5
12,2,0.53,0.013,0.478272,0.17793313432079,0.00168214255273957,19,113,6
12,2,0.68,0.013,0.478272,0.17793313432079,0.00168214255273957,20,113,7
12,2,0.83,0.013,0.478272,0.17793313432079,0.00168214255273957,21,113,8
12,2,0.53,0.0255,0.478272,0.17793313432079,0.00168214255273957,22,113,9
12,2,0.68,0.0255,0.478272,0.17793313432079,0.00168214255273957,23,113,10
12,2,0.83,0.0255,0.478272,0.17793313432079,0.00168214255273957,24,114,1
12,2,0.53,0.038,0.478272,0.17793313432079,0.00168214255273957,25,114,2
12,2,0.68,0.038,0.478272,0.17793313432079,0.00168214255273957,26,114,3
12,2,0.83,0.038,0.478272,0.17793313432079,0.00168214255273957,27,114,4
13,2,0.53,0.013,0.207552,0.0083980795710431,0.0292855303767776,1,114,5
13,2,0.68,0.013,0.207552,0.0083980795710431,0.0292855303767776,2,114,6
13,2,0.83,0.013,0.207552,0.0083980795710431,0.0292855303767776,3,114,7
13,2,0.53,0.0255,0.207552,0.0083980795710431,0.0292855303767776,4,114,8
13,2,0.68,0.0255,0.207552,0.0083980795710431,0.0292855303767776,5,114,9
13,2,0.83,0.0255,0.207552,0.0083980795710431,0.0292855303767776,6,114,10
13,2,0.53,0.038,0.207552,0.0083980795710431,0.0292855303767776,7,115,1
13,2,0.68,0.038,0.207552,0.0083980795710431,0.0292855303767776,8,115,2
13,2,0.83,0.038,0.207552,0.0083980795710431,0.0292855303767776,9,115,3
13,2,0.53,0.013,0.342912,0.0684762028381091,0.0110659331391373,10,115,4
13,2,0.68,0.013,0.342912,0.0684762028381091,0.0110659331391373,11,115,5
13,2,0.83,0.013,0.342912,0.0684762028381091,0.0110659331391373,12,115,6
13,2,0.53,0.0255,0.342912,0.0684762028381091,0.0110659331391373,13,115,7
13,2,0.68,0.0255,0.342912,0.0684762028381091,0.0110659331391373,14,115,8
13,2,0.83,0.0255,0.342912,0.0684762028381091,0.0110659331391373,15,115,9
13,2,0.53,0.038,0.342912,0.0684762028381091,0.0110659331391373,16,115,10
